Orden,Nombre,Frecuencia,Edad Media
856,SAADIA,1930,44.6
857,FE,1925,69.7
858,CONSTANTINA,1924,67.7
859,PAULA ANDREA,1924,28.8
860,MONICA MARIA,1921,37.6
861,GLADYS,1914,46.4
862,GEMMA MARIA,1906,36.8
863,ANA DOLORES,1900,48.7
864,CELESTE,1900,25.3
865,ANGELINES,1898,62.1
866,EULOGIA,1898,70.3
867,ANA JOSEFA,1895,57.6
868,CRESCENCIA,1895,73.2
869,RAIMUNDA,1894,72.4
870,SAMANTHA,1893,20.9
871,BLANCA ESTHER,1892,52.9
872,MARYAM,1888,16.0
873,DIVINA,1886,65.1
874,DANIELLA,1884,5.7
875,EKATERINA,1884,30.5
876,ILEANA,1884,44.4
877,NOURA,1884,27.5
878,ROGELIA,1883,70.1
879,ENCARNACION MARIA,1877,39.4
880,ENEDINA,1876,70.3
881,CORNELIA,1875,47.7
882,MARIA ESMERALDA,1875,45.4
883,MARIA JOSEFINA,1871,58.0
884,JANET,1867,35.3
885,DOMITILA,1860,70.9
886,ASMAE,1854,23.1
887,IRENE MARIA,1854,28.2
888,MARTHA,1847,43.8
889,MONIKA,1846,39.3
890,GINESA,1844,62.3
891,RABIA,1841,41.7
892,MISERICORDIA,1839,58.5
893,MARIA ANUNCIACION,1838,64.9
894,ELIANA,1837,28.6
895,ANTONINA,1835,66.7
896,MARIA AMALIA,1834,55.0
897,ANA PAULA,1830,32.1
898,AGNES,1825,34.9
899,AMIRA,1824,7.7
900,MARIA CORO,1813,56.9
901,CIPRIANA,1811,71.3
902,CAMELIA,1804,39.5
903,JULITA,1804,68.5
904,BLASA,1800,68.6
905,ARLET,1797,3.6
906,CLAUDIA MARIA,1795,25.7
907,SEVERINA,1792,72.2
908,IVANA,1776,26.7
909,AINTZANE,1773,31.3
910,KAOUTAR,1772,20.1
911,ROSA ELENA,1769,46.1
912,ERUNDINA,1765,72.4
913,FLORICA,1762,46.3
914,MARIA JULIANA,1762,55.2
915,FARIDA,1759,40.4
916,OLVIDO,1758,67.2
917,PURA,1749,68.8
918,RANIA,1745,8.0
919,MARIA ROSER,1741,56.5
920,MARIA EMMA,1740,50.5
921,MARIA MARTA,1740,50.1
922,JOVITA,1733,66.7
923,SILVANA,1728,34.1
924,ANDREEA,1726,21.6
925,MARGARITA MARIA,1722,50.6
926,YOLANDA MARIA,1722,41.2
927,CESAREA,1717,74.3
928,JOSUNE,1717,35.1
929,YARA,1715,14.1
930,BEATRIZ MARIA,1713,35.5
931,LENUTA,1711,42.2
932,GALINA,1707,48.8
933,ENERITZ,1704,21.1
934,ESPERANZA MACARENA,1700,31.9
935,IDOYA,1700,38.6
936,IULIANA,1699,37.9
937,GARBIÑE,1694,43.4
938,YOUSRA,1694,12.2
939,HAKIMA,1693,34.1
940,CLAUDIA PATRICIA,1690,38.6
941,CANDELAS,1688,67.1
942,LUCINDA,1688,65.9
943,FLOR MARIA,1686,46.3
944,PAOLA ANDREA,1686,31.2
945,HOUDA,1683,20.9
946,YOANA,1683,26.1
947,CORINA,1682,37.1
948,CLAUDINA,1681,68.2
949,DORA,1681,54.8
950,JOSEPA,1677,69.1
951,NABILA,1675,27.5
952,MARIA ICIAR,1673,55.4
953,FOUZIA,1667,36.3
954,MIREN EDURNE,1665,51.7
955,NEREIDA,1658,29.8
956,ALAITZ,1656,20.4
957,CUSTODIA,1655,62.9
958,MARIA MACARENA,1651,37.6
959,BLANCA ROSA,1648,53.2
960,SANDRA MILENA,1642,35.8
961,MARIA PETRA,1638,61.5
962,ANDREA MARIA,1636,23.0
963,LEOCADIA,1635,67.1
964,MARIA FELICIDAD,1635,56.2
965,DANA,1630,16.9
966,DOMINICA,1630,70.1
967,BENILDE,1629,70.9
968,MARIA MILAGROSA,1628,54.0
969,ALDARA,1625,12.5
970,SUSANNA,1624,38.8
971,MARTHA CECILIA,1618,45.7
972,MAYRA,1617,25.6
973,CHAIMAE,1612,15.1
974,MARIA LIDIA,1607,52.2
975,NOELIA MARIA,1607,29.8
976,ARRATE,1606,29.2
977,MARIA MILAGRO,1606,55.8
978,AGRIPINA,1605,71.4
979,CATHERINE,1602,41.3
980,ETELVINA,1602,70.4
981,LIDIA ESTHER,1600,42.4
982,CARLA MARIA,1599,18.9
983,MARIA PATRICIA,1596,38.9
984,JOANNA,1594,27.5
985,AINOHA,1593,14.3
986,LORENA MARIA,1592,27.6
987,MILENA,1591,24.9
988,AMERICA,1589,65.3
989,ZULEMA,1589,29.6
990,MAIA,1586,13.0
991,AQUILINA,1585,71.4
992,ARIANE,1584,15.1
993,CLEMENCIA,1582,66.1
994,DAFNE,1581,10.7
995,KARLA,1581,13.0
996,DEMETRIA,1580,72.3
997,LIBRADA,1580,65.8
998,ANA JESUS,1577,49.5
999,SAMANTA,1573,22.8
1000,DALIA,1570,30.0
1001,ALEJANDRA MARIA,1565,28.8
1002,ADOLFINA,1558,65.4
1003,LOURDES MARIA,1556,30.4
1004,MELANI,1556,17.7
1005,YASMINE,1556,10.3
1006,ALESSANDRA,1553,26.3
1007,MARIA ANDREA,1547,45.9
1008,MARIA TRANSITO,1547,61.2
1009,ROSA DELIA,1543,47.8
1010,MARIA SILVIA,1541,44.7
1011,ASTRID,1535,26.5
1012,CARMEN GLORIA,1527,48.3
1013,EVELIA,1519,67.2
1014,SHEYLA,1519,17.1
1015,ELBA,1518,25.4
1016,INDIRA,1518,12.0
1017,AMADORA,1516,67.9
1018,MARIA CORAL,1512,46.0
1019,SANDRA PATRICIA,1510,39.3
1020,VIVIANA,1509,33.6
1021,SANTA,1506,60.4
1022,AURORA MARIA,1505,39.7
1023,CEFERINA,1501,71.1
1024,ALEJANDRINA,1499,65.1
1025,MERYEM,1499,24.1
1026,DIANA CAROLINA,1497,25.5
1027,CELINA,1496,52.4
1028,HILDA,1494,54.7
1029,MARTA ISABEL,1494,38.2
1030,ANGELICA MARIA,1493,32.1
1031,SOUMIA,1488,28.2
1032,EDITH,1487,37.6
1033,FADMA,1483,54.2
1034,PINO,1481,65.9
1035,ANA PATRICIA,1479,33.5
1036,MARIA DELIA,1478,56.0
1037,MARIA ENRIQUETA,1478,58.1
1038,ALMA MARIA,1477,31.4
1039,DORINA,1477,44.8
1040,MARIA CRISTO,1477,44.4
1041,HIND,1476,22.3
1042,MARIA SARA,1476,56.1
1043,MARIA SOFIA,1474,44.6
1044,VASILICA,1470,42.9
1045,MARIA PATROCINIO,1465,64.9
1046,ELEUTERIA,1463,72.7
1047,CARMEN ROCIO,1461,29.4
1048,TOURIA,1461,39.5
1049,THALIA,1459,10.4
1050,NATALIA MARIA,1458,28.6
1051,SAMIA,1453,21.5
1052,SARA ISABEL,1451,31.1
1053,AISHA,1445,8.8
1054,KRISTINA,1445,27.3
1055,AMARA,1435,16.8
1056,MARIA GORETTI,1434,40.0
1057,TANIA MARIA,1433,28.3
1058,ARIANNA,1428,13.9
1059,HOURIA,1422,38.9
1060,CHRISTINE,1419,54.8
1061,RUTH MARIA,1417,35.7
1062,GRACIA MARIA,1416,37.8
1063,SYLVIA,1416,46.6
1064,PILAR MARIA,1413,40.9
1065,JOHANNA,1409,30.0
1066,MARIA ALEXANDRA,1408,26.6
1067,MARIA ARANTZAZU,1408,46.9
1068,MARIA FLORA,1407,59.5
1069,FATOUMATA,1406,20.8
1070,NAOUAL,1405,29.3
1071,LINDA,1394,43.4
1072,MANAL,1392,11.6
1073,HALYNA,1390,46.8
1074,SALIMA,1389,25.3
1075,RICARDA,1388,71.4
1076,GRETA,1387,13.7
1077,OLHA,1387,43.2
1078,FLORINA,1384,35.6
1079,LAYLA,1382,23.2
1080,GUACIMARA,1380,30.4
1081,MARIA CABEZA,1379,52.3
1082,MARIA HORTENSIA,1379,59.3
1083,MARIA LETICIA,1378,40.2
1084,LARISA,1375,39.2
1085,FABIANA,1373,48.6
1086,ZAHIRA,1371,16.1
1087,MARINELA,1370,36.6
1088,GRISELDA,1367,45.9
1089,MARCIANA,1367,71.6
1090,ANA MERCEDES,1366,45.4
1091,DAYANA,1363,14.4
1092,MARIA ELOISA,1362,53.0
1093,MARIA PRESENTACION,1362,65.9
1094,MARIA PUERTO,1361,47.9
1095,PENELOPE,1361,29.5
1096,VALLE,1359,46.9
1097,DENISE,1358,31.5
1098,LUMINITA,1356,39.5
1099,MALEN,1354,7.3
1100,HERMELINDA,1348,64.9
1101,ELSA MARIA,1346,40.2
1102,HANNA,1338,33.9
1103,CRUZ,1337,64.0
1104,KATHERINE,1334,25.0
1105,SOUKAINA,1333,18.9
1106,ESTEL,1332,17.0
1107,HELIODORA,1332,72.7
1108,MARIA HELENA,1330,45.0
1109,MARIA VEGA,1328,52.5
1110,FELICITA,1327,68.1
1111,SEILA,1326,28.1
1112,ADRIANA MARIA,1325,31.7
1113,MARIA JESUSA,1325,63.3
1114,LINA MARIA,1321,36.2
1115,LYUDMYLA,1319,47.5
1116,SUSAN,1319,53.7
1117,LIVIA,1315,38.1
1118,LEANDRA,1312,64.2
1119,RENATA,1305,35.2
1120,GHIZLANE,1303,25.0
1121,LLUISA,1302,62.7
1122,LUA,1301,9.8
1123,ANA LAURA,1297,30.6
1124,MARIA IGNACIA,1297,62.2
1125,ASMAA,1295,23.3
1126,XIANA,1294,9.8
1127,ANA ROCIO,1291,30.9
1128,MARIA OLVIDO,1291,60.9
1129,MARIA FLORENCIA,1290,42.7
1130,MARTA ELENA,1289,43.5
1131,SANAA,1288,27.5
1132,BONIFACIA,1287,74.3
1133,CORAIMA,1287,12.2
1134,DULCENOMBRE,1287,60.9
1135,ANA CAROLINA,1284,30.7
1136,MARIA PUY,1283,56.0
1137,YULIA,1279,30.0
1138,AGATA,1276,25.4
1139,ALBERTA,1276,67.1
1140,LIUDMILA,1276,49.3
1141,DOUNIA,1275,17.9
1142,ADELA MARIA,1274,44.0
1143,MARIA NAZARET,1274,28.7
1144,ASSIA,1273,27.0
1145,JUANA ANTONIA,1272,60.8
1146,XIOMARA,1269,24.5
1147,GARA,1268,14.4
1148,MIREN JOSUNE,1266,46.1
1149,IRANTZU,1262,28.0
1150,EPIFANIA,1259,67.4
1151,ANA DELIA,1258,45.7
1152,BELLA,1258,48.3
1153,ANA ESTHER,1255,41.2
1154,IVETTE,1254,21.8
1155,NELLY,1254,46.7
1156,LAUREANA,1253,68.7
1157,MARIA AMAYA,1249,50.2
1158,IBTISSAM,1244,19.9
1159,MARIA VIOLETA,1244,51.4
1160,STEFANIA,1243,31.0
1161,MARIA MONTAÑA,1240,43.4
1162,CARMINA,1239,48.1
1163,ERMITAS,1238,70.6
1164,ISABEL CRISTINA,1235,39.8
1165,MARIA MONICA,1235,41.8
1166,CHIARA,1232,20.5
1167,SILVINA,1229,65.4
1168,HAFSA,1222,11.4
1169,SOL,1219,16.3
1170,SABAH,1218,29.9
1171,IRAIDE,1216,18.3
1172,CARMEN TERESA,1214,48.8
1173,JOANA MARIA,1212,35.3
1174,ENMA,1211,22.1
1175,KIARA,1208,9.2
1176,ALEGRIA,1207,47.7
1177,MARIOARA,1206,47.8
1178,REMEI,1202,61.9
1179,CELEDONIA,1201,70.2
1180,FADOUA,1200,27.2
1181,JUANITA,1200,60.8
1182,MARIA FLORENTINA,1200,58.0
1183,JACOBA,1199,66.4
1184,MIREN NEKANE,1199,49.7
1185,NEMESIA,1197,72.4
1186,MARIA CASTILLO,1193,50.3
1187,LEONARDA,1191,66.0
1188,ELIZABET,1190,29.8
1189,MARIA ARGENTINA,1190,64.7
1190,ASMA,1189,23.8
1191,MARIA ELSA,1188,54.7
1192,MARIA CAMILA,1187,20.0
1193,MARIA ADELAIDA,1184,53.2
1194,MARITZA,1182,44.0
1195,MARY,1181,52.6
1196,FLAVIA,1180,23.6
1197,JUANA ROSA,1179,55.1
1198,MARIA NATALIA,1177,40.6
1199,FUENCISLA,1175,62.1
1200,GIOVANNA,1175,31.4
1201,ANA VANESSA,1174,33.4
1202,CARMEN NIEVES,1174,49.8
1203,LEONIDES,1171,73.4
1204,MARGARET,1170,62.0
1205,JORDINA,1169,26.6
1206,ROSA CARMEN,1165,53.6
1207,ITSASO,1162,21.6
1208,AMOR,1161,57.9
1209,LILIA,1159,42.1
1210,NADIYA,1154,45.8
1211,DOSINDA,1151,71.7
1212,ANTOLINA,1149,70.4
1213,PEREGRINA,1149,69.8
1214,YULIYA,1148,32.0
1215,DOINA,1147,45.1
1216,BASMA,1145,7.3
1217,HASNA,1144,27.5
1218,EVARISTA,1143,72.0
1219,MARIA HERMINIA,1143,57.1
1220,MARIANELA,1140,42.2
1221,FATMA,1138,46.9
1222,MARIA IZASKUN,1137,53.4
1223,STEPHANIE,1136,29.0
1224,MARIA DESIREE,1128,34.5
1225,NADINE,1128,22.7
1226,NATHALIE,1127,33.5
1227,CASANDRA,1125,22.1
1228,KAWTAR,1123,9.2
1229,REGLA,1122,59.8
1230,NOUR,1121,6.3
1231,ARES,1117,11.6
1232,MARIA SEÑOR,1116,56.1
1233,OUMAIMA,1116,13.4
1234,ANGELES MARIA,1112,44.1
1235,ANISOARA,1110,41.2
1236,MARIA FUENCISLA,1108,58.2
1237,HIPOLITA,1106,72.4
1238,ELENE,1104,10.2
1239,MARIEM,1103,23.8
1240,MANAR,1098,7.8
1241,MARIA ASSUMPCIO,1098,59.2
1242,ELIDA,1095,62.5
1243,FULGENCIA,1095,69.6
1244,MARIA ESTIBALIZ,1092,45.6
1245,MARIA JUNCAL,1091,52.9
1246,ANIA,1090,14.5
1247,CLARA EUGENIA,1086,43.6
1248,LAURA ISABEL,1085,30.0
1249,GIULIA,1083,17.5
1250,PEPITA,1081,70.5
1251,YADIRA,1081,18.8
1252,AUXILIADORA,1080,47.0
1253,LILIAN,1080,36.1
1254,NIEVES MARIA,1080,43.9
1255,FATIMA MARIA,1079,31.4
1256,MARIA ELIZABETH,1078,39.0
1257,ISABELA,1076,14.3
1258,MARTHA LUCIA,1075,47.6
1259,WIAM,1073,6.9
1260,GEORGIANA,1072,27.0
1261,HELEN,1071,35.6
1262,SAFAE,1069,11.9
1263,STELLA,1069,30.1
1264,AGURTZANE,1068,42.6
1265,MAGALI,1064,27.1
1266,ARIADNE,1060,6.6
1267,MARIA AGUILA,1059,49.7
1268,COLOMA,1058,59.3
1269,PRAXEDES,1058,69.1
1270,MIREN KARMELE,1055,52.2
1271,DORIS,1054,49.9
1272,AHLAM,1053,16.2
1273,JOAQUIMA,1051,73.0
1274,MARIA ESTEFANIA,1051,34.6
1275,GABINA,1049,71.2
1276,YUMARA,1049,11.0
1277,LAUDELINA,1046,71.3
1278,LUDIVINA,1046,68.1
1279,MILAGRO,1046,64.6
1280,DALILA,1045,31.9
1281,ESTRELLA MARIA,1045,35.9
1282,CRISTINA ISABEL,1044,33.2
1283,JUNCAL,1044,27.6
1284,MARIA ADELINA,1044,55.6
1285,CINTHIA,1043,20.4
1286,HIGINIA,1042,71.8
1287,JESSICA MARIA,1041,26.8
1288,EDITA,1039,57.2
1289,DULCE NOMBRE,1034,56.6
1290,VIRGINIA MARIA,1028,35.6
1291,MONTSE,1026,45.2
1292,VANESA MARIA,1026,32.2
1293,ANA SOFIA,1025,26.5
1294,NURIA ESTHER,1023,39.1
1295,YVONNE,1022,44.9
1296,SALIHA,1020,34.9
1297,JANIRA,1018,16.1
1298,CARMEN ISABEL,1017,46.3
1299,MELODY,1017,18.4
1300,MARIA NELIDA,1015,56.9
1301,MARIA REGINA,1015,55.1
1302,EVELIN,1013,24.8
1303,ESCOLASTICA,1011,71.4
1304,YESENIA,1011,21.7
1305,FATOU,1009,29.4
1306,NAZIHA,1009,39.5
1307,MARIA BERTA,1004,58.2
1308,FELICISIMA,1002,73.1
1309,LYUBOV,1000,49.9
1310,MARIAMA,1000,23.0
1311,ARMINDA,996,49.4
1312,MARIA AURELIA,996,56.0
1313,MAYTE,995,27.1
1314,PROVIDENCIA,994,66.7
1315,QUITERIA,994,66.4
1316,INNA,991,37.6
1317,HELGA,985,48.4
1318,LAURENTINA,983,73.1
1319,PAQUITA,982,66.0
1320,LEA,975,16.7
1321,NAZARETH,975,19.9
1322,TRANSITO,974,67.6
1323,VICENTA MARIA,974,54.3
1324,LARA MARIA,973,26.9
1325,OXANA,973,37.1
1326,ALICE,972,30.5
1327,JOSEFA ANTONIA,972,63.2
1328,LENA,972,14.8
1329,EMILY,971,12.0
1330,ALLA,970,43.4
1331,AMINATA,968,22.0
1332,FANNY,968,41.5
1333,ALEXANDRA MARIA,966,21.6
1334,HONORINA,964,72.4
1335,MABEL,964,34.9
1336,MARIA ANTONIETA,964,53.0
1337,TALIA,964,19.1
1338,AURA,963,21.9
1339,MARIA BENITA,961,59.1
1340,CARMEN ELENA,960,42.0
1341,JOHANA,960,20.5
1342,DIANA MARCELA,959,28.5
1343,DOLORES CARMEN,958,55.1
1344,GUIOMAR,958,27.5
1345,LLANOS,958,55.7
1346,BRIGITTE,957,52.0
1347,CLARISA,957,61.4
1348,MIMOUNT,957,52.9
1349,VICTORIA MARIA,957,33.7
1350,GLORIA ESTHER,954,45.5
1351,AINHIZE,952,10.7
1352,EMILIA MARIA,952,45.3
1353,LUZ ADRIANA,952,37.3
1354,MAURA,950,58.6
1355,VIKTORIYA,950,31.4
1356,JAQUELINE,948,30.0
1357,VERONICA MARIA,948,32.9
1358,AGAPITA,946,75.1
1359,JUANA TERESA,946,57.5
1360,AINHARA,945,7.8
1361,ANA GLORIA,945,45.4
1362,MARIA DELFINA,940,59.4
1363,VANESSA MARIA,938,32.4
1364,ANA JULIA,937,42.3
1365,CARMEN LUISA,937,50.4
1366,CATHAYSA,936,22.9
1367,MARIA ISOLINA,936,61.5
1368,LOIDA,933,30.7
1369,NAHIKARI,932,17.4
1370,OMAIMA,932,9.9
1371,RKIA,932,45.8
1372,LUCIA CARMEN,931,29.9
1373,MELANY,930,12.7
1374,AIDA MARIA,929,33.4
1375,ANA JOSE,928,42.7
1376,GALYNA,928,48.0
1377,CONCHA,927,60.2
1378,TERESITA,926,59.1
1379,ANA ELENA,925,38.2
1380,CAMINO,924,32.8
1381,VALENTYNA,924,51.3
1382,ROSALBA,923,50.0
1383,MARIA RAFAELA,919,55.5
1384,MARIA REGLA,918,49.4
1385,ESTELA MARIA,917,30.0
1386,HERMENEGILDA,916,70.6
1387,MIREN ITZIAR,915,51.8
1388,KARMELE,914,47.8
1389,DIANA PATRICIA,912,36.4
1390,MOUNIA,912,29.5
1391,NAWAL,911,23.2
1392,ADELIA,910,64.8
1393,ANA MARGARITA,909,45.9
1394,FLOAREA,908,50.5
1395,CAROLINE,907,33.1
1396,LEONCIA,907,72.9
1397,CHANTAL,906,32.1
1398,ECATERINA,903,43.9
1399,NICULINA,901,47.3
1400,ANE MIREN,900,39.8
1401,HUMILDAD,900,69.4
1402,ELISABETA,896,44.6
1403,KARIN,896,54.0
1404,NOOR,895,8.3
1405,ROSA ELVIRA,894,50.1
1406,URBANA,894,71.9
1407,ZENAIDA,894,40.3
1408,CARMEN BELEN,892,34.7
1409,LIBE,892,18.4
1410,SHAILA,891,15.9
1411,RIM,890,7.5
1412,SOPHIE,889,20.4
1413,CONSOL,888,64.3
1414,CAROLA,887,30.5
1415,JENNY,887,35.8
1416,ISABEL CARMEN,886,46.2
1417,ROCIO CARMEN,885,29.9
1418,TELMA,884,11.9
1419,SANA,883,22.8
1420,IXONE,882,18.8
1421,MARIA NOEMI,882,41.1
1422,NEZHA,882,36.2
1423,OLGA LUCIA,882,43.6
1424,BELEN MARIA,879,29.8
1425,ROMANA,879,67.8
1426,MARIA PEÑA,877,50.9
1427,AROHA,876,14.1
1428,ILDEFONSA,874,69.2
1429,LOREDANA,874,31.4
1430,VERONIKA,874,27.9
1431,SEVERIANA,871,72.1
1432,WENDY,871,33.3
1433,YAMNA,869,46.5
1434,MARIA FILOMENA,868,58.0
1435,MARIA LIDON,868,48.8
1436,ZIORTZA,865,28.3
1437,ZOILA,865,55.0
1438,SETEFILLA,860,51.2
1439,ALEKSANDRA,859,24.7
1440,JOSEFA CARMEN,859,58.6
1441,SALOUA,856,28.0
1442,JUANA ANA,852,65.0
1443,CLEMENTA,851,69.0
1444,ELVA,851,48.2
1445,GUILLERMA,851,69.1
1446,MERCEDES MARIA,851,43.9
1447,MAGDA,850,48.1
1448,INAS,849,5.3
1449,CONCEPCION MARIA,848,50.1
1450,GENARA,848,71.3
1451,INDARA,848,7.5
1452,JEZABEL,848,28.8
1453,KATERYNA,846,34.3
1454,MARIA OFELIA,846,58.8
1455,REBECCA,846,23.5
1456,MARIA ASSUMPTA,844,55.7
1457,CONCHITA,842,64.8
1458,ROSINA,842,65.3
1459,ELENA ISABEL,841,37.1
1460,JULENE,841,18.0
1461,ATIKA,840,34.6
1462,MAREN,840,8.6
1463,SOUMAYA,840,26.1
1464,AIXA,839,19.5
1465,ZAKIA,839,31.9
1466,ANSELMA,833,71.8
1467,VENANCIA,833,73.2
1468,HASNAE,832,25.7
1469,ROCIO PILAR,832,36.3
1470,JUANA ISABEL,830,50.0
1471,CARMEN LUCIA,829,33.0
1472,ANTONELLA,828,20.3
1473,DUNA,828,9.8
1474,ROBERTA,827,39.4
1475,TEODOSIA,827,73.1
1476,CORA,826,18.5
1477,SAFIA,825,36.0
1478,NOAH,824,6.5
1479,YAMILA,824,27.3
1480,ANA CECILIA,821,40.9
1481,MARIA GREGORIA,821,59.5
1482,MELINA,820,23.8
1483,IVONNE,819,32.6
1484,CONSTANCIA,818,71.7
1485,SHEILA MARIA,818,22.1
1486,ATENEA,814,11.7
1487,LLUNA,813,9.6
1488,ROSA PILAR,813,51.9
1489,BRAULIA,808,71.0
1490,CAROL,808,36.1
1491,DULCE,808,48.2
1492,ZARA,808,19.6
1493,ELODIA,806,64.8
1494,ELEONORA,805,36.8
1495,LISA,805,25.5
1496,DANAE,804,16.5
1497,ALIA,803,26.4
1498,MARIA RESURRECCION,801,61.0
1499,SAFAA,799,10.3
1500,FRANCINA,795,35.3
1501,SECUNDINA,795,73.9
1502,STELA,795,38.9
1503,ALTAGRACIA,794,48.8
1504,CHAYMAE,794,13.3
1505,NIDIA,794,32.9
1506,YAIZA MARIA,794,25.0
1507,NATACHA,792,25.5
1508,UDANE,792,8.8
1509,JUANA DOLORES,790,56.7
1510,MIMOUNA,790,45.7
1511,NATASHA,789,17.0
1512,HARIDIAN,788,18.6
1513,ZAINAB,788,14.7
1514,ANA GABRIELA,787,25.9
1515,GADEA,787,9.5
1516,LUANA,787,15.3
1517,LETICIA MARIA,786,31.2
1518,SOPHIA,786,10.8
1519,YANET,786,30.3
1520,ANAHI,785,17.9
1521,GLORIA PATRICIA,785,43.1
1522,MARIA CANDIDA,784,58.4
1523,NAILA,784,14.0
1524,DACIL,783,29.0
1525,FATIMA EZZAHRA,782,18.5
1526,ARSENIA,781,71.3
1527,ASHLEY,781,7.3
1528,ASIA,781,19.4
1529,LUZ ELENA,780,46.0
1530,MARIE,779,44.1
1531,ANAMARIA,778,28.0
1532,EFIGENIA,778,68.9
1533,YENIFER,778,23.5
1534,AURICA,777,47.9
1535,CHAIMAA,777,13.0
1536,EMMA MARIA,776,34.7
1537,ANA FRANCISCA,774,48.2
1538,MELCHORA,774,69.6
1539,MARIA OTILIA,772,61.9
1540,ALAIA,770,8.7
1541,EUSTAQUIA,770,73.1
1542,DULCE NOMBRE MARIA,769,45.1
1543,MARIA DANIELA,768,29.8
1544,IGONE,766,36.1
1545,LINA MARCELA,765,27.0
1546,MARIA AVELINA,765,59.2
1547,VALERIE,765,46.5
1548,MARIA GRACIELA,764,47.0
1549,CAROLINA MARIA,763,32.3
1550,HADDA,763,45.7
1551,KHADDOUJ,760,51.2
1552,MARIA EVANGELINA,760,59.6
1553,LUZ DARY,758,49.1
1554,LARRAITZ,756,28.1
1555,XIMENA,756,21.3
1556,FLOR,755,50.1
1557,MIOARA,754,41.8
1558,OUAFAE,754,29.4
1559,VILMA,754,42.2
1560,MARIA SACRAMENTO,752,57.6
1561,FRANCISCA ISABEL,751,50.6
1562,AIORA,750,13.4
1563,LUZ STELLA,750,48.0
1564,MARIA ILUMINADA,749,54.2
1565,MARIA ELIA,748,53.6
1566,ALBA LUCIA,747,34.7
1567,MAIRA,746,26.6
1568,EUNICE,745,34.9
1569,MAYRA ALEJANDRA,745,25.2
1570,NADA,745,13.8
1571,SOFIA MARIA,745,20.5
1572,TAMAR,745,29.9
1573,MONICA PATRICIA,744,40.3
1574,MOUNA,743,27.9
1575,FEDERICA,742,41.5
1576,EUFRASIA,741,70.9
1577,IRACHE,741,25.2
1578,MIGUELINA,741,52.6
1579,JOY,740,34.9
1580,MARIA CONCEPCIO,740,61.5
1581,MARIA VALENTINA,739,38.3
1582,NAJIA,739,38.8
1583,BAHIJA,738,36.4
1584,CHAIMA,738,10.6
1585,GERMANA,738,73.1
1586,HANAE,737,17.3
1587,BEATRIZ ELENA,736,42.4
1588,LEONOR MARIA,736,42.9
1589,ALBA ROCIO,735,20.8
1590,MARIA TISCAR,734,51.0
1591,ROSA BLANCA,734,53.1
1592,MARIA FELIX,733,49.7
1593,MYRIAN,733,33.4
1594,MARIA GADOR,731,50.4
1595,SIMONE,731,40.7
1596,IMELDA,730,56.9
1597,CARMEN ROSARIO,728,48.9
1598,GALLA,728,9.2
1599,ROSARIO CARMEN,728,49.5
1600,JULIE,725,39.9
1601,LEONISA,725,74.7
1602,AGNIESZKA,724,35.4
1603,MARIANA JESUS,724,50.2
1604,LIUBOV,723,48.4
1605,EVELINA,722,34.9
1606,MARCIA,722,40.0
1607,ANN,721,64.1
1608,MARIA ITZIAR,718,52.1
1609,DOUAA,716,6.6
1610,MARIA CLAUDIA,716,41.3
1611,YANIRE,716,15.8
1612,KIRA,714,13.3
1613,SHIRLEY,713,43.3
1614,DELIA MARIA,712,37.4
1615,LAIDA,711,16.9
1616,BARBARA MARIA,710,36.2
1617,VIVIAN,710,35.2
1618,AHINOA,709,14.4
1619,ANA ROSARIO,709,44.7
1620,FAIZA,708,29.2
1621,NORAH,708,13.6
1622,ANA ALICIA,707,32.6
1623,BERTA MARIA,707,43.5
1624,MARIA ENCINA,705,49.9
1625,MARIA GERTRUDIS,705,54.6
1626,MILOUDA,705,41.8
1627,ASSUMPCIO,703,65.1
1628,KENIA,703,22.5
1629,NASSIRA,703,30.9
1630,CONSTANTA,700,48.1
1631,GLORIA INES,700,49.9
1632,JADE,700,9.5
1633,FIONA,699,17.4
1634,MARIIA,699,34.4
1635,MADALINA,698,26.7
1636,MARIA DIVINA,698,62.9
1637,NIHAD,694,11.7
1638,ZOULIKHA,694,42.7
1639,BELARMINA,693,74.1
1640,LARYSA,692,47.8
1641,MARIA GENOVEVA,692,53.9
1642,ISIS,691,19.0
1643,JASMINA,690,23.9
1644,TETIANA,690,37.6
1645,ANNE MARIE,688,55.6
1646,MAROUA,688,8.7
1647,SELMA,687,19.6
1648,AIALA,686,10.2
1649,MANUELA MARIA,686,50.0
1650,ANCA,684,32.5
1651,IONE,682,23.6
1652,ANA RAQUEL,681,36.7
1653,CHRISTINA,681,38.6
1654,RAJAE,680,27.2
1655,ILENIA,677,17.0
1656,MARIA TERESA JESUS,676,58.7
1657,HERMOSINDA,675,71.6
1658,SALADINA,674,68.8
1659,JUANA JOSEFA,673,60.8
1660,MARIA OBDULIA,673,59.3
1661,MARYNA,672,34.9
1662,MARIA AMERICA,671,63.8
1663,ELENA CRISTINA,667,31.8
1664,GLORIA ISABEL,667,45.8
1665,IARA,667,10.7
1666,LILIYA,667,39.1
1667,MARIA ROSALIA,667,57.6
1668,ANA LUZ,666,42.3
1669,BALTASARA,664,72.4
1670,GERALDINE,664,28.4
1671,WISSAL,663,8.6
1672,FRANCISCA ROSA,662,54.0
1673,RADIA,662,38.4
1674,VIRGILIA,662,71.8
